first_statistics:_on_raw_data
filename,date,time,DOY,used_records,mean(u),mean(v),mean(w),mean(ts),mean(co2),mean(h2o),mean(ch4),mean(none),mean(tc),mean(pc),mean(te),mean(pe),WindDirection,var(u),var(v),var(w),var(ts),var(co2),var(h2o),var(ch4),var(none),var(tc),var(pc),var(te),var(pe),cov(u/v),cov(u/w),cov(u/ts),cov(u/co2),cov(u/h2o),cov(u/ch4),cov(u/none),cov(v/w),cov(v/ts),cov(v/co2),cov(v/h2o),cov(v/ch4),cov(v/none),cov(w/ts),cov(w/co2),cov(w/h2o),cov(w/ch4),cov(w/none),cov(w/tc),cov(w/pc),cov(w/te),cov(w/pe),st_dev(u),st_dev(v),st_dev(w),st_dev(ts),st_dev(co2),st_dev(h2o),st_dev(ch4),st_dev(none),st_dev(tc),st_dev(pc),st_dev(te),st_dev(pe),skw(u),skw(v),skw(w),skw(ts),skw(co2),skw(h2o),skw(ch4),skw(none),skw(tc),skw(pc),skw(te),skw(pe),kur(u),kur(v),kur(w),kur(ts),kur(co2),kur(h2o),kur(ch4),kur(none),kur(tc),kur(pc),kur(te),kur(pe)
LostCreek_ts_data_2020_07_05_0100.dat,2020-07-05,01:30,187.0624,18000,0.966845,-0.355419,0.837502E-01,300.086,15.0335,920.543,0.866222E-01,-9999,-9999,-9999,298.789,-9999,27.3210,0.803556,0.117557,0.722792E-02,0.157160,0.217646,5467.32,0.254466E-04,-9999,-9999,-9999,0.107663,-9999,-0.250614,0.352234E-01,0.114338,-0.568631E-01,-18.9370,-0.262386E-02,-9999,-0.958129E-02,-0.146750E-01,-0.832434E-02,5.86781,0.618522E-03,-9999,0.857957E-03,0.756793E-03,-0.543410,-0.646681E-04,-9999,-9999,-9999,-0.117815E-01,-9999,0.896413,0.342866,0.850172E-01,0.396434,0.466525,73.9413,0.504446E-02,-9999,-9999,-9999,0.328120,-9999,-0.750457,0.538027,0.395340,0.461705,2.74927,1.13709,0.283870,-9999,-9999,-9999,0.362293,-9999,2.45536,3.24587,5.00853,3.26933,11.9282,12.4854,1.86467,-9999,-9999,-9999,2.17075,-9999
LostCreek_ts_data_2020_07_05_0130.dat,2020-07-05,02:00,187.0833,17995,1.42213,-0.534396,0.123386,299.094,15.2785,894.191,0.835573E-01,-9999,-9999,-9999,297.588,-9999,21.8562,0.273596,0.953703E-01,0.175188E-01,0.200913,0.334855E-01,784.615,0.874121E-05,-9999,-9999,-9999,0.200696,-9999,0.420086E-02,0.129351E-01,0.135565,-0.287456E-01,-3.08934,-0.172723E-03,-9999,0.119927E-02,0.524566E-01,0.167718E-02,4.90506,0.527996E-03,-9999,0.405947E-02,0.152573E-02,0.357203E-01,0.696600E-05,-9999,-9999,-9999,0.505248E-02,-9999,0.523064,0.308821,0.132358,0.448233,0.182990,28.0110,0.295655E-02,-9999,-9999,-9999,0.447991,-9999,0.329216,0.546538,0.784815,0.341911,0.629388,2.03511,1.81533,-9999,-9999,-9999,0.272371,-9999,1.97220,3.19880,6.88667,1.98799,3.93943,6.65879,6.61048,-9999,-9999,-9999,2.31770,-9999
LostCreek_ts_data_2020_07_05_0200.dat,2020-07-05,02:30,187.1041,17992,0.719257,-0.189274,0.657196E-01,298.247,15.3665,882.744,0.829257E-01,-9999,-9999,-9999,296.662,-9999,14.9035,0.783090E-01,0.130004,0.311857E-02,0.394774E-01,0.279713E-01,93.2152,0.323931E-05,-9999,-9999,-9999,0.480659E-01,-9999,0.414170E-01,0.160430E-02,0.279292E-01,-0.804975E-02,-1.00822,-0.142051E-03,-9999,-0.118167E-02,0.151826E-01,0.307743E-01,1.54612,0.303295E-03,-9999,0.172818E-03,-0.665568E-03,-0.461489E-01,-0.134531E-04,-9999,-9999,-9999,0.660196E-03,-9999,0.279837,0.360561,0.558441E-01,0.198689,0.167246,9.65480,0.179981E-02,-9999,-9999,-9999,0.219239,-9999,0.486869,-0.107598,-0.787838,-0.734895E-01,0.995517,0.487362,0.553139,-9999,-9999,-9999,-0.854261,-9999,2.05228,1.93688,8.05898,2.41142,3.00949,2.26005,2.51970,-9999,-9999,-9999,2.62210,-9999
LostCreek_ts_data_2020_07_05_0230.dat,2020-07-05,03:00,187.1249,18000,0.456910,-0.256419,0.558419E-01,296.823,16.1536,904.260,0.847885E-01,-9999,-9999,-9999,295.367,-9999,20.3626,0.402579E-01,0.107252,0.152093E-02,0.517589,0.491008,66.7392,0.110157E-04,-9999,-9999,-9999,0.256474,-9999,-0.363620E-01,0.515500E-02,0.846712E-01,-0.102337,-0.858713,-0.394268E-03,-9999,-0.715735E-02,-0.175128,0.190440,1.97097,0.831876E-03,-9999,0.108801E-01,-0.137548E-01,-0.937378E-01,-0.573826E-04,-9999,-9999,-9999,0.880318E-02,-9999,0.200644,0.327494,0.389991E-01,0.719437,0.700719,8.16941,0.331898E-02,-9999,-9999,-9999,0.506433,-9999,-0.465881E-01,0.332762,-0.690612,0.340534,1.09573,-0.318068E-02,1.80010,-9999,-9999,-9999,0.292836,-9999,1.82998,2.65320,3.35550,1.41643,3.15437,1.90985,6.43587,-9999,-9999,-9999,1.37251,-9999
LostCreek_ts_data_2020_07_05_0300.dat,2020-07-05,03:30,187.1458,17988,0.135639,0.283595,0.323907E-01,295.836,17.9026,909.427,0.892940E-01,-9999,-9999,-9999,294.375,-9999,273.482,0.184607,0.510838E-01,0.170947E-02,0.152397,0.248460,33.4367,0.346552E-04,-9999,-9999,-9999,0.120912,-9999,-0.447764E-01,0.102442E-01,-0.124952,0.135375,-1.19688,0.170760E-02,-9999,-0.102775E-02,0.448640E-01,-0.534582E-01,-0.532747E-02,-0.678659E-03,-9999,-0.690403E-02,0.940985E-02,-0.482954E-01,0.122714E-03,-9999,-9999,-9999,-0.619479E-02,-9999,0.429659,0.226017,0.413457E-01,0.390381,0.498458,5.78245,0.588687E-02,-9999,-9999,-9999,0.347724,-9999,0.986171,-0.308966,0.465724,-0.132939,1.31012,-0.564519,1.63761,-9999,-9999,-9999,-0.900432E-01,-9999,2.43920,1.74602,4.08800,2.12699,5.58793,2.71535,5.64552,-9999,-9999,-9999,1.55783,-9999
LostCreek_ts_data_2020_07_05_0330.dat,2020-07-05,04:00,187.1666,18000,0.517420,-0.142357,0.361913E-01,295.014,18.4960,893.808,0.962283E-01,-9999,-9999,-9999,293.409,-9999,15.1597,0.466228E-01,0.163075E-01,0.128001E-02,0.425660E-01,0.212403,14.3824,0.139084E-04,-9999,-9999,-9999,0.262991E-01,-9999,-0.150756E-01,0.277840E-02,0.197633E-01,0.351678E-01,0.373208,0.129974E-03,-9999,-0.818836E-03,-0.167475E-01,0.962881E-03,-0.144347,0.105058E-03,-9999,0.499135E-03,0.587512E-02,0.437672E-01,0.312065E-04,-9999,-9999,-9999,0.183594E-02,-9999,0.215923,0.127701,0.357773E-01,0.206315,0.460872,3.79241,0.372940E-02,-9999,-9999,-9999,0.162170,-9999,0.821736,-0.804043,0.187066,0.325495,1.90294,0.834810,2.60878,-9999,-9999,-9999,-0.245634,-9999,2.80479,3.67980,3.58281,2.10648,7.65662,3.42640,10.2202,-9999,-9999,-9999,1.59769,-9999
LostCreek_ts_data_2020_07_05_0400.dat,2020-07-05,04:30,187.1874,17996,0.618984,0.823769E-01,0.407231E-01,295.027,18.6325,890.307,0.985139E-01,-9999,-9999,-9999,293.071,-9999,354.218,0.245154E-01,0.642992E-01,0.914450E-03,0.982429E-01,0.248367,87.7599,0.181226E-04,-9999,-9999,-9999,0.120463E-01,-9999,0.236825E-01,0.159594E-02,0.163030E-01,-0.176778E-01,-0.499677,0.162813E-03,-9999,0.173336E-02,-0.235970E-01,0.268617E-01,-1.65837,0.333084E-04,-9999,0.995659E-03,-0.235436E-03,-0.961543E-02,0.381951E-04,-9999,-9999,-9999,0.473401E-03,-9999,0.156574,0.253573,0.302399E-01,0.313437,0.498365,9.36802,0.425707E-02,-9999,-9999,-9999,0.109756,-9999,-0.436828,-0.996791,0.430612,0.220683,-0.176225,-0.839508E-01,4.35952,-9999,-9999,-9999,-0.538902,-9999,2.80665,3.22236,4.54880,2.68192,3.17198,2.17067,58.2103,-9999,-9999,-9999,2.20613,-9999
LostCreek_ts_data_2020_07_05_0430.dat,2020-07-05,05:00,187.2083,18000,0.257942,0.626728,0.300678E-01,293.905,20.0587,848.173,0.937671E-01,-9999,-9999,-9999,292.448,-9999,293.257,0.173750,0.772451E-01,0.195661E-02,0.265680,1.39937,186.539,0.173931E-04,-9999,-9999,-9999,0.886661E-01,-9999,-0.739675E-01,0.515221E-02,-0.231990E-01,0.129602,-1.70476,0.253062E-04,-9999,-0.711279E-03,0.145646E-01,-0.857999E-01,0.803334,-0.163338E-03,-9999,-0.319152E-02,0.112638E-01,-0.125794,0.118398E-04,-9999,-9999,-9999,-0.236719E-02,-9999,0.416833,0.277930,0.442336E-01,0.515441,1.18295,13.6579,0.417050E-02,-9999,-9999,-9999,0.297769,-9999,0.403698,0.491802,0.121310,0.895347,-0.133619,0.462175,0.439812,-9999,-9999,-9999,0.183217,-9999,2.21168,2.59745,3.62641,2.56550,2.20205,2.21513,2.81630,-9999,-9999,-9999,1.89817,-9999
LostCreek_ts_data_2020_07_05_0500.dat,2020-07-05,05:30,187.2291,17985,-0.143390,0.262544,0.100358E-01,293.631,20.0984,837.642,0.944318E-01,-9999,-9999,-9999,292.046,-9999,243.850,0.979549E-01,0.119154,0.151613E-02,0.134590,0.779372,23.7276,0.126095E-04,-9999,-9999,-9999,0.268890E-01,-9999,-0.240934E-01,0.302023E-02,-0.653437E-01,0.142929,-0.994574,0.630091E-03,-9999,0.372565E-03,0.881105E-01,-0.215732,0.743305,-0.536248E-03,-9999,-0.108230E-02,0.352239E-02,-0.202532E-01,0.259966E-04,-9999,-9999,-9999,-0.595132E-03,-9999,0.312978,0.345186,0.389375E-01,0.366864,0.882821,4.87110,0.355098E-02,-9999,-9999,-9999,0.163979,-9999,0.377359,0.894119,0.116654,1.28805,-0.883778,0.490161,1.42951,-9999,-9999,-9999,0.339606,-9999,2.91741,3.43947,3.31931,3.37852,2.71740,2.64863,8.73429,-9999,-9999,-9999,1.63203,-9999
LostCreek_ts_data_2020_07_05_0530.dat,2020-07-05,06:00,187.2499,18000,-0.101170,0.711908E-01,0.545550E-02,293.359,20.5004,830.121,0.961075E-01,-9999,-9999,-9999,291.745,-9999,181.379,0.277773E-01,0.559423E-01,0.565097E-03,0.228837E-01,0.564030,35.2971,0.674651E-05,-9999,-9999,-9999,0.682978E-02,-9999,-0.622390E-02,0.161011E-02,-0.862619E-02,0.347032E-02,0.598033E-01,-0.663944E-05,-9999,-0.254058E-03,-0.258446E-01,0.118470,-1.28649,0.409562E-03,-9999,-0.551963E-03,0.238943E-02,-0.115809E-01,0.633273E-05,-9999,-9999,-9999,-0.841039E-03,-9999,0.166665,0.236521,0.237718E-01,0.151274,0.751020,5.94113,0.259741E-02,-9999,-9999,-9999,0.826425E-01,-9999,0.276999,0.689343,-0.482264,0.173498,1.25264,-0.767995,1.30781,-9999,-9999,-9999,0.129379E-01,-9999,2.01132,2.13015,3.53839,2.50404,3.93870,2.09131,3.97814,-9999,-9999,-9999,2.35459,-9999
LostCreek_ts_data_2020_07_05_0600.dat,2020-07-05,06:30,187.2707,18000,0.479213,-0.229205,0.490583E-01,293.076,20.6768,822.657,0.991580E-01,-9999,-9999,-9999,291.512,-9999,19.6578,0.995034E-01,0.436927E-01,0.588620E-03,0.268612E-01,1.78046,10.5605,0.173956E-04,-9999,-9999,-9999,0.925319E-02,-9999,-0.608990E-01,0.572469E-02,0.162286E-01,-0.241940,0.158364,0.260561E-04,-9999,-0.359773E-02,-0.489516E-02,0.112595,-0.652724E-02,-0.136131E-03,-9999,0.434474E-03,-0.138607E-01,0.368723E-02,-0.679462E-05,-9999,-9999,-9999,0.114476E-04,-9999,0.315442,0.209028,0.242615E-01,0.163894,1.33434,3.24969,0.417081E-02,-9999,-9999,-9999,0.961935E-01,-9999,0.897269E-01,0.489421,-0.178168,0.201290,0.111917,-0.106653,0.159782,-9999,-9999,-9999,0.445445,-9999,1.86617,2.55775,2.50298,2.80687,1.64210,2.80829,2.61806,-9999,-9999,-9999,2.39280,-9999
LostCreek_ts_data_2020_07_05_0630.dat,2020-07-05,07:00,187.2916,17997,0.596452,0.846554E-01,0.399691E-01,292.599,22.0301,805.600,0.109733,-9999,-9999,-9999,291.195,-9999,349.477,0.755871E-01,0.885519E-01,0.160284E-02,0.929279E-01,2.78408,81.8649,0.385657E-04,-9999,-9999,-9999,0.122113E-01,-9999,0.162284E-01,0.396532E-02,0.231809E-01,-0.112729,0.384817,-0.307252E-03,-9999,-0.271905E-02,-0.546320E-01,0.305967,-1.82788,0.531831E-03,-9999,0.300622E-02,-0.146584E-01,0.501748E-01,-0.352610E-04,-9999,-9999,-9999,0.108208E-02,-9999,0.274931,0.297577,0.400355E-01,0.304841,1.66856,9.04792,0.621013E-02,-9999,-9999,-9999,0.110505,-9999,0.531452E-01,-0.827655,-0.287392E-01,0.764423,-0.430454,-0.109475,-0.734766,-9999,-9999,-9999,-0.240575,-9999,1.83265,2.44765,2.63700,4.20402,3.03984,2.95213,2.79307,-9999,-9999,-9999,3.42969,-9999
LostCreek_ts_data_2020_07_05_0700.dat,2020-07-05,07:30,187.3124,18000,0.386556,0.312455,0.234997E-01,292.486,22.7771,797.967,0.104837,-9999,-9999,-9999,291.095,-9999,317.603,0.851527E-01,0.281865E-01,0.770318E-03,0.761052E-01,1.71566,86.2967,0.251089E-04,-9999,-9999,-9999,0.186234E-01,-9999,-0.108273E-01,0.464247E-02,-0.777559E-02,0.968310E-02,-0.388185,0.336861E-03,-9999,-0.473956E-03,0.191848E-01,-0.747805E-01,0.388049,-0.399568E-03,-9999,-0.556756E-03,0.180811E-02,-0.334406E-01,0.471637E-05,-9999,-9999,-9999,-0.453674E-03,-9999,0.291809,0.167888,0.277546E-01,0.275872,1.30983,9.28960,0.501088E-02,-9999,-9999,-9999,0.136468,-9999,-0.752302,-0.174219,-0.124416,-0.550110E-01,0.555543,-0.457384E-01,0.326057E-01,-9999,-9999,-9999,0.143109,-9999,2.71491,1.75171,3.20235,2.43062,2.22628,1.75188,1.98297,-9999,-9999,-9999,1.86298,-9999
LostCreek_ts_data_2020_07_05_0730.dat,2020-07-05,08:00,187.3332,17999,0.340514,-0.198106,0.419827E-01,293.282,20.2607,824.742,0.987179E-01,-9999,-9999,-9999,291.507,-9999,352.840,0.467113E-01,0.384230,0.110568E-02,0.108077,0.405499,26.8718,0.830720E-05,-9999,-9999,-9999,0.353389E-01,-9999,-0.646522E-01,0.286943E-02,0.479234E-01,-0.795090E-01,0.834896,-0.678906E-04,-9999,-0.103289E-01,-0.105989,0.125178E-01,-1.34242,-0.679712E-03,-9999,0.239104E-02,-0.673661E-03,0.429425E-01,0.188151E-04,-9999,-9999,-9999,0.254960E-02,-9999,0.216128,0.619863,0.332518E-01,0.328750,0.636788,5.18381,0.288222E-02,-9999,-9999,-9999,0.187987,-9999,1.27474,-0.601325,0.535150E-01,0.693426,0.732777,-0.227761,1.01509,-9999,-9999,-9999,1.10250,-9999,4.41726,1.72493,3.87430,2.69773,3.71366,3.51032,3.77034,-9999,-9999,-9999,2.90501,-9999
LostCreek_ts_data_2020_07_05_0800.dat,2020-07-05,08:30,187.3541,18000,0.362373,0.600851,0.317883E-01,293.576,19.6854,833.224,0.998160E-01,-9999,-9999,-9999,291.754,-9999,322.569,0.661073E-01,0.784643,0.168468E-02,0.452670E-01,0.296853,17.6905,0.615352E-05,-9999,-9999,-9999,0.543407E-02,-9999,-0.197182,0.244104E-02,0.108227E-01,-0.298647E-01,0.785007,-0.137264E-03,-9999,-0.101113E-01,0.117509E-01,-0.521172E-02,-2.07084,0.488863E-03,-9999,-0.500038E-04,-0.651817E-03,0.289467E-01,-0.105407E-04,-9999,-9999,-9999,0.546809E-03,-9999,0.257113,0.885801,0.410449E-01,0.212760,0.544842,4.20600,0.248063E-02,-9999,-9999,-9999,0.737161E-01,-9999,-0.480965,0.132644E-01,-0.279171,-0.637055E-01,0.701545,-1.29700,0.799171,-9999,-9999,-9999,-0.987735,-9999,2.02010,1.56043,5.38997,3.39207,5.27117,4.46950,3.27407,-9999,-9999,-9999,3.78840,-9999
